CustomerID,TransactionDate,TransactionAmount
CUST10689,28-09-2024,1401.06
CUST10261,03-10-2022,620.89
CUST10445,09-01-2025,1007.89
CUST10465,07-05-2025,1646.25
CUST10271,05-01-2024,1077.27
CUST10667,07-07-2024,631.66
CUST10348,02-02-2025,621.54
CUST10800,31-08-2022,768.5
CUST10735,14-01-2024,1067.95
CUST10722,17-03-2025,406.88
CUST10085,05-07-2023,1528.77
CUST10721,20-07-2025,319.07
CUST10763,12-03-2023,850.85
CUST10012,22-04-2024,153.63
CUST10275,14-02-2025,1534.12
CUST10955,05-05-2024,800.26
CUST10435,10-10-2022,506.77
CUST10715,31-01-2025,875.36
CUST10972,21-02-2024,631.84
CUST10158,07-07-2024,2446.57
CUST10236,19-07-2022,1466.93
CUST10847,25-12-2022,1155.84
CUST10611,10-05-2025,276.21
CUST10852,05-03-2023,565.65
CUST10908,22-04-2025,2174.13
CUST10380,13-07-2024,1144.08
CUST10833,24-11-2022,582.04
CUST10633,07-09-2023,2664.85
CUST10394,24-06-2024,134.61
CUST10782,21-09-2024,1932.58
CUST10005,07-02-2025,405.3
CUST10241,25-12-2024,1848.67
CUST10558,31-10-2023,1653.55
CUST10727,31-10-2020,44.13
CUST10740,21-03-2024,759.04
CUST10179,03-05-2025,923.78
CUST10227,24-09-2024,1069.17
CUST10684,26-09-2024,284.74
CUST10122,22-04-2025,2140.57
CUST10981,22-10-2024,692.46
CUST10986,14-04-2025,1158.39
CUST10978,15-01-2024,2175.43
CUST10196,19-05-2025,368.83
CUST10870,28-04-2024,256.3
CUST10096,17-01-2022,981.47
CUST10197,12-05-2024,532.45
CUST10747,09-03-2024,427.37
CUST10644,28-11-2024,654.16
CUST10980,12-08-2024,1506.22
CUST10236,11-04-2021,1076.66
CUST10043,27-07-2021,858.34
CUST10423,11-08-2024,1098.71
CUST10902,18-03-2024,2410.68
CUST10749,27-09-2021,176.28
CUST10350,07-04-2025,1864.54
CUST10147,19-01-2024,1190.4
CUST10739,10-06-2024,1100.17
CUST10690,30-11-2023,1396.73
CUST10012,21-04-2025,693.76
CUST10477,19-04-2025,506.12
CUST10648,23-04-2023,523.5
CUST10850,27-02-2022,1509.76
CUST10611,19-09-2022,1067.38
CUST10221,25-10-2022,86.22
CUST10875,03-07-2024,935.8
CUST10062,04-09-2023,799.33
CUST10968,13-04-2022,514.52
CUST10634,14-07-2025,895.07
CUST10820,16-03-2023,545.6
CUST10035,06-02-2021,2299.56
CUST10728,19-10-2024,173.79
CUST10779,25-11-2023,1414.62
CUST10102,19-01-2022,1480.36
CUST10036,20-11-2023,905.87
CUST10192,17-11-2023,1529.32
CUST10361,19-03-2023,851.82
CUST10064,05-11-2023,1816.35
CUST10385,15-08-2023,924.56
CUST10585,28-06-2025,945.44
CUST10611,24-03-2024,1291.88
CUST10222,19-08-2024,1785.37
CUST10696,23-06-2025,720.09
CUST10326,26-11-2022,2032.32
CUST10997,12-11-2023,1328.58
CUST10400,29-01-2023,308.99
CUST10298,01-07-2025,1151.02
CUST10175,16-12-2023,870.4
CUST10608,24-06-2023,459.93
CUST10299,03-10-2021,264.15
CUST10316,22-08-2024,1490.15
CUST10285,10-11-2023,75.97
CUST10596,29-01-2025,581.6
CUST10902,28-05-2025,887.17
CUST10371,17-05-2024,155.19
CUST10233,20-10-2024,463.51
CUST10225,26-05-2022,67.48
CUST10122,08-11-2024,1027.79
CUST10753,20-02-2025,602.94
CUST10971,07-09-2024,1127.81
CUST10386,13-10-2024,570.21
CUST10145,28-02-2025,335.2
CUST10368,07-06-2023,1261
CUST10952,01-09-2024,1242.92
CUST10290,29-06-2023,194.98
CUST10360,01-10-2024,302.94
CUST10611,29-06-2025,771.7
CUST10539,11-07-2021,924.34
CUST10606,04-02-2025,546.76
CUST10364,31-05-2025,709.1
CUST10923,17-12-2024,478.84
CUST10053,22-01-2024,1180.98
CUST10536,15-04-2025,1396.04
CUST10058,07-05-2022,310.69
CUST10092,20-03-2024,19.74
CUST10879,05-02-2021,750.77
CUST10444,06-01-2023,1029.76
CUST10906,11-04-2021,999.31
CUST10347,29-09-2024,164.13
CUST10846,03-07-2022,1694.04
CUST10538,05-08-2024,918.99
CUST10365,19-01-2025,1248.86
CUST10553,15-03-2024,1785.09
CUST10246,11-10-2024,1118.17
CUST10999,06-04-2025,718.63
CUST10312,29-07-2024,658.77
CUST10531,31-01-2024,1007.53
CUST10881,19-12-2022,1410.43
CUST10292,29-03-2025,1313.13
CUST10395,13-05-2024,734.06
CUST10529,28-07-2024,670.16
CUST10558,14-08-2022,1236.99
CUST10330,03-06-2024,214.52
CUST10170,18-10-2024,300.34
CUST10152,29-09-2024,650.02
CUST10549,17-12-2023,253.85
CUST10102,04-09-2022,327.73
CUST10925,05-08-2023,1502.9
CUST10676,13-02-2025,2355.4
CUST10625,28-08-2021,1713.8
CUST10155,29-03-2024,1033.96
CUST10673,27-03-2022,1858.55
CUST10227,15-11-2024,307.92
CUST10715,17-06-2024,2335.94
CUST10309,03-03-2024,406.37
CUST10445,24-06-2025,1562.24
CUST10432,08-11-2023,1009.52
CUST10944,13-12-2024,1447.84
CUST10927,06-09-2023,505.9
CUST10269,07-09-2023,1645.11
CUST10515,29-07-2024,872.55
CUST10643,30-06-2022,608.41
CUST10891,16-12-2023,1922.17
CUST10639,18-06-2022,582.57
CUST10829,15-04-2025,1470.91
CUST10888,28-05-2025,1644.93
CUST10680,14-05-2025,1501.54
CUST10656,12-09-2023,69.35
CUST10374,03-08-2023,1357.79
CUST10951,08-03-2024,2364.94
CUST10316,25-02-2025,995.68
CUST10453,16-04-2024,1167.11
CUST10458,06-08-2024,821.68
CUST10057,06-03-2024,2066.34
CUST10465,19-12-2023,1751.76
CUST10573,11-05-2025,717.79
CUST10420,08-10-2021,1305.37
CUST10000,12-06-2022,912.08
CUST10591,02-12-2023,214.38
CUST10964,13-07-2023,376.55
CUST10126,18-12-2023,1326.61
CUST10305,16-03-2025,383.57
CUST10631,25-09-2024,1147.45
CUST10513,15-04-2025,511.85
CUST10185,18-01-2025,186.53
CUST10658,27-03-2024,675.56
CUST10074,25-01-2024,922.62
CUST10115,20-01-2022,1899.31
CUST10244,10-06-2024,1212.6
CUST10371,16-03-2025,1502.68
CUST10458,22-06-2025,634.94
CUST10375,07-05-2023,1188.28
CUST10678,09-10-2024,926.8
CUST10976,06-05-2025,1883.05
CUST10296,24-03-2025,238.46
CUST10153,12-01-2023,449.92
CUST10284,20-05-2021,1783.03
CUST10836,08-04-2024,856.37
CUST10791,23-06-2024,1746.07
CUST10686,14-11-2022,392.58
CUST10104,01-09-2024,2146.51
CUST10745,22-08-2024,1354.68
CUST10132,25-11-2022,1731.5
CUST10827,22-11-2022,205.93
CUST10696,02-12-2022,731.7
CUST10500,17-02-2025,1121.75
CUST10883,29-03-2024,448.36
CUST10982,07-03-2025,910.92
CUST10339,06-10-2024,791.17
CUST10560,24-04-2025,395.21
CUST10237,13-07-2025,193.49
CUST10360,28-09-2023,451
CUST10038,21-04-2024,260.08
CUST10057,17-07-2023,800.02
CUST10120,11-10-2024,2077.04
CUST10188,19-03-2024,3016.17
CUST10508,28-03-2024,924.09
CUST10465,18-12-2022,1013.77
CUST10702,28-11-2022,1246.06
CUST10520,18-06-2021,370.87
CUST10095,29-12-2021,1018.47
CUST10415,24-07-2024,601.14
CUST10062,13-08-2023,1456.21
CUST10587,12-12-2022,1281.23
CUST10749,12-07-2023,1244.44
CUST10153,16-10-2023,935.54
CUST10074,29-03-2024,1610.53
CUST10311,13-04-2025,304.77
CUST10011,12-11-2021,659.5
CUST10645,10-04-2024,2375.67
CUST10608,22-04-2021,252.59
CUST10469,04-04-2025,1649.88
CUST10248,24-01-2023,656.52
CUST10628,01-11-2022,1329.27
CUST10803,18-10-2023,404.39
CUST10984,03-10-2024,2529.61
CUST10755,20-03-2024,2242.07
CUST10236,02-04-2022,756.26
CUST10221,01-08-2024,1505.1
CUST10734,09-03-2025,240.94
CUST10133,31-01-2025,1821.87
CUST10567,09-03-2025,1753.38
CUST10594,18-03-2021,530.62
CUST10415,14-05-2023,469.32
CUST10135,17-07-2023,438.52
CUST10595,01-07-2025,534.7
CUST10867,30-07-2022,444.21
CUST10711,15-06-2023,1614.02
CUST10152,07-02-2025,1285.28
CUST10160,11-07-2022,937.9
CUST10362,25-01-2024,1025.84
CUST10689,13-03-2024,1183.42
CUST10868,03-11-2023,1936.13
CUST10863,13-10-2024,727.2
CUST10864,27-12-2021,416.01
CUST10057,13-06-2022,934.88
CUST10380,27-04-2024,831.89
CUST10030,09-04-2023,1740.47
CUST10755,04-05-2025,1123.27
CUST10945,08-02-2025,47.8
CUST10698,01-07-2025,1410.1
CUST10680,28-06-2025,914.47
CUST10508,18-07-2024,2647.23
CUST10462,14-11-2022,178.58
CUST10094,13-04-2025,786.58
CUST10035,18-05-2021,433.83
CUST10704,08-12-2023,969.73
CUST10721,27-06-2023,894.92
CUST10458,24-12-2022,891.63
CUST10815,30-04-2025,2016.08
CUST10140,20-06-2025,642.81
CUST10391,21-04-2025,2233.6
CUST10967,14-02-2024,1697.82
CUST10662,11-08-2024,1346.49
CUST10272,24-07-2022,64.87
CUST10785,08-05-2025,263.63
CUST10061,12-05-2025,1290.27
CUST10038,06-04-2025,644.14
CUST10537,17-09-2024,552.22
CUST10038,23-07-2024,740.84
CUST10188,10-11-2024,405.05
CUST10227,09-01-2024,71.7
CUST10628,14-11-2024,1258.54
CUST10737,20-03-2023,191.54
CUST10288,31-01-2025,812.92
CUST10539,08-01-2025,1301.5
CUST10121,03-07-2025,1716.26
CUST10778,31-03-2025,724.77
CUST10589,14-03-2025,479.37
CUST10312,21-01-2025,332.55
CUST10189,22-01-2025,309.21
CUST10036,21-01-2024,327.89
CUST10607,29-05-2024,1591.79
CUST10109,28-10-2023,168.32
CUST10489,26-03-2025,2177.16
CUST10152,11-08-2024,481.53
CUST10779,27-01-2025,1372.65
CUST10921,30-11-2023,677.44
CUST10260,22-03-2022,789.67
CUST10912,06-10-2023,1982.36
CUST10895,13-09-2021,253.92
CUST10118,14-03-2024,365.58
CUST10568,13-09-2023,686.78
CUST10800,10-10-2023,1330.64
CUST10833,29-11-2023,1310.5
CUST10086,30-11-2022,511.65
CUST10693,19-06-2021,764.05
CUST10336,08-12-2023,526.01
CUST10135,28-10-2023,1702.42
CUST10824,10-04-2024,412.32
CUST10236,23-07-2021,800.55
CUST10232,08-05-2023,1107.91
CUST10344,22-02-2023,269.47
CUST10605,20-12-2023,4373.87
CUST10450,17-01-2022,639.8
CUST10829,30-08-2024,1005.49
CUST10356,03-02-2023,227.45
CUST10579,18-08-2024,790.66
CUST10784,23-04-2023,530.7
CUST10983,19-04-2025,1452.01
CUST10731,26-10-2021,564.37
CUST10685,10-12-2023,275.8
CUST10011,28-11-2021,2633.26
CUST10581,27-05-2023,1922.6
CUST10943,23-02-2025,1045.25
CUST10067,08-12-2022,328.7
CUST10749,12-04-2024,1915.88
CUST10279,22-05-2024,441.83
CUST10584,01-08-2024,1220.47
CUST10563,24-08-2022,1069.99
CUST10861,26-03-2022,1726.46
CUST10189,28-11-2022,966.98
CUST10014,08-03-2025,1231.27
CUST10765,23-03-2021,958.06
CUST10559,11-06-2025,380.24
CUST10671,19-08-2023,1140.19
CUST10770,04-09-2024,370.43
CUST10378,19-09-2023,1377.6
CUST10916,10-07-2023,1022.41
CUST10609,14-11-2024,962.79
CUST10301,22-01-2025,145.34
CUST10572,25-12-2024,1342.34
CUST10973,09-11-2024,349.52
CUST10174,24-11-2024,1429.12
CUST10640,29-10-2024,2653.26
CUST10011,28-07-2024,73.88
CUST10502,31-07-2022,292.69
CUST10564,19-09-2023,1033.39
CUST10171,30-12-2023,495.74
CUST10924,07-09-2024,551.44
CUST10371,26-01-2025,1584.47
CUST10590,11-09-2024,689.23
CUST10805,24-06-2025,1138.54
CUST10516,08-11-2021,282.38
CUST10876,31-01-2025,835.88
CUST10881,31-10-2022,216.51
CUST10374,21-06-2024,1151.05
CUST10707,31-03-2022,903.91
CUST10782,16-01-2025,421.85
CUST10565,16-10-2021,253.8
CUST10439,20-12-2024,198.79
CUST10511,18-05-2025,727.2
CUST10927,25-06-2024,463.44
CUST10483,25-01-2025,1071.78
CUST10931,30-04-2024,683.53
CUST10352,14-03-2024,155.51
CUST10869,25-03-2024,301.11
CUST10418,24-06-2024,1256.39
CUST10100,07-03-2024,1729.67
CUST10695,09-08-2023,634.26
CUST10077,17-02-2025,576.47
CUST10101,12-07-2023,2387.89
CUST10809,09-03-2025,1079.6
CUST10841,18-08-2024,312.85
CUST10234,28-10-2022,834.48
CUST10826,19-07-2024,1273.59
CUST10332,05-12-2024,1780.33
CUST10211,09-02-2023,1853.92
CUST10038,03-12-2023,2048.86
CUST10718,25-07-2024,1226.1
CUST10813,11-11-2024,530.67
CUST10617,24-05-2023,649.73
CUST10918,29-11-2022,890.25
CUST10601,27-04-2025,503.61
CUST10727,27-12-2022,1325.53
CUST10061,30-01-2024,838.65
CUST10607,19-03-2023,2159.78
CUST10360,09-10-2024,413.95
CUST10226,02-05-2022,1191.41
CUST10790,12-07-2023,485.3
CUST10895,06-08-2024,756.78
CUST10774,19-05-2023,662.62
CUST10626,30-03-2024,199.26
CUST10809,13-07-2024,1637.48
CUST10427,30-10-2024,2457.53
CUST10385,27-11-2020,481.65
CUST10922,29-01-2025,1492.71
CUST10052,28-05-2022,342.24
CUST10687,31-05-2024,190.24
CUST10052,17-06-2023,1311.15
CUST10442,12-11-2023,724.48
CUST10780,17-04-2025,996.98
CUST10831,09-11-2021,171.05
CUST10896,26-02-2025,868.53
CUST10741,14-02-2023,977.47
CUST10903,25-07-2022,791.51
CUST10603,16-11-2024,312.35
CUST10768,12-08-2024,537.34
CUST10917,04-05-2025,1149.64
CUST10284,17-07-2024,462.65
CUST10676,21-08-2024,443.85
CUST10896,21-03-2025,398.67
CUST10990,05-03-2023,1523.47
CUST10593,09-08-2024,1861.26
CUST10383,10-06-2023,491.57
CUST10714,27-06-2024,1065.39
CUST10074,16-08-2024,379.55
CUST10105,06-03-2024,73.52
CUST10336,04-06-2023,2209.26
CUST10871,12-09-2023,507.65
CUST10183,07-12-2020,1143.63
CUST10356,05-12-2023,547.58
CUST10397,01-04-2025,1123.29
CUST10478,01-10-2023,475.78
CUST10162,21-09-2024,1083.02
CUST10746,14-05-2025,761.65
CUST10179,17-11-2024,1682.24
CUST10429,30-06-2022,409.79
CUST10991,11-12-2024,2067.01
CUST10722,02-07-2021,1092.64
CUST10483,16-02-2024,713.47
CUST10916,21-06-2022,1430.16
CUST10845,15-03-2024,1113.29
CUST10958,05-09-2024,468.59
CUST10193,05-01-2025,368.1
CUST10027,26-04-2024,1203.33
CUST10512,18-01-2025,1543.78
CUST10767,29-05-2023,1106.57
CUST10967,21-05-2023,493.12
CUST10163,06-05-2023,585.96
CUST10886,29-09-2023,497.39
CUST10202,20-10-2022,820.15
CUST10682,24-07-2022,1028.56
CUST10656,01-01-2023,113.12
CUST10187,13-11-2024,842.88
CUST10683,31-12-2023,1399.95
CUST10082,23-04-2025,1006.87
CUST10991,06-02-2025,2344.29
CUST10611,28-11-2023,1363.83
CUST10757,26-07-2025,604.38
CUST10764,17-08-2024,828.51
CUST10935,26-11-2024,609.84
CUST10626,09-11-2024,1608.37
CUST10634,19-10-2023,1749.68
CUST10026,28-03-2025,1720.23
CUST10091,16-07-2023,957.87
CUST10195,20-03-2025,2032.3
CUST10463,05-09-2023,438.06
CUST10874,02-12-2023,1826.51
CUST10263,29-02-2024,780.75
CUST10062,07-04-2024,1548.07
CUST10802,26-10-2024,299.8
CUST10408,16-04-2023,475.57
CUST10956,19-06-2024,120
CUST10276,01-07-2023,350.69
CUST10843,26-03-2025,316.98
CUST10431,09-02-2024,241.96
CUST10942,30-08-2022,950.54
CUST10763,12-03-2025,809.41
CUST10910,25-10-2022,607.11
CUST10242,27-04-2022,377.31
CUST10462,24-03-2025,488.37
CUST10127,15-02-2025,308.95
CUST10071,21-04-2025,984.27
CUST10217,07-10-2021,208.55
CUST10212,12-07-2025,499.44
CUST10222,22-11-2024,186.39
CUST10031,12-05-2024,1858.3
CUST10179,10-07-2022,625.59
CUST10421,03-06-2025,1549.7
CUST10644,08-02-2023,992.27
CUST10859,05-09-2024,1432.93
CUST10500,17-01-2025,565.05
CUST10450,13-07-2022,578.32
CUST10339,29-06-2025,1352.26
CUST10182,24-10-2023,1608.06
CUST10690,24-03-2024,2510.32
CUST10196,13-12-2023,2552.59
CUST10430,02-03-2025,985.34
CUST10095,18-04-2024,758.89
CUST10390,20-09-2024,2076.72
CUST10711,02-07-2024,936
CUST10372,16-03-2024,801.11
CUST10370,24-01-2025,719.51
CUST10088,06-11-2024,1043.98
CUST10944,22-11-2023,3146.09
CUST10529,13-06-2024,247.83
CUST10696,13-10-2024,3713.14
CUST10470,07-01-2025,2107.13
CUST10542,20-02-2024,1530.04
CUST10694,19-05-2024,1069.62
CUST10571,12-03-2022,333.14
CUST10707,02-02-2025,1119.88
CUST10007,15-04-2024,293.17
CUST10200,06-01-2025,1602.03
CUST10285,01-02-2023,1575.43
CUST10365,22-10-2024,1160.83
CUST10367,01-04-2025,1832.2
CUST10028,23-08-2022,97.86
CUST10192,31-05-2025,1103.77
CUST10251,28-04-2023,2293.55
CUST10435,24-06-2023,62.32
CUST10332,27-05-2023,1138.01
CUST10377,23-01-2025,359.49
CUST10968,19-10-2022,1503.09
CUST10688,23-10-2021,1008.98
CUST10621,28-03-2024,1466.9
CUST10839,17-12-2023,1075.21
CUST10451,28-06-2024,1242.37
CUST10473,06-11-2022,1189.58
CUST10922,19-06-2024,831.73
CUST10730,22-05-2025,977.4
CUST10964,26-01-2023,1278.81
CUST10761,08-01-2024,274.42
CUST10736,23-03-2023,734.82
CUST10113,22-04-2025,1548.85
CUST10889,26-03-2022,286.97
CUST10751,27-07-2023,588.3
CUST10565,30-04-2025,1701.03
CUST10780,28-01-2025,420.87
CUST10036,27-07-2024,552.24
CUST10898,18-11-2024,1485.42
CUST10653,11-09-2024,144.33
CUST10214,25-01-2025,809.87
CUST10792,26-10-2024,1089.52
CUST10350,27-07-2025,908.5
CUST10079,13-11-2021,2331.47
CUST10441,29-11-2024,1101.13
CUST10258,19-08-2023,1504.41
CUST10721,29-10-2024,1232.19
CUST10686,06-10-2022,401.55
CUST10794,23-05-2024,1444.07
CUST10249,03-06-2024,2059.41
CUST10059,31-12-2024,474.82
CUST10318,11-11-2021,1427.18
CUST10096,22-08-2023,271.59
CUST10873,04-04-2023,199.28
CUST10318,13-04-2021,1426.7
CUST10577,13-06-2024,703.88
CUST10971,03-02-2025,118.95
CUST10151,05-03-2023,1006.46
CUST10826,23-09-2023,377.54
CUST10440,24-11-2024,1647.6
CUST10369,27-10-2023,743.14
CUST10529,14-01-2025,1293.24
CUST10085,25-05-2022,668.66
CUST10800,26-05-2023,1205.98
CUST10313,03-06-2025,1517.74
CUST10073,06-12-2024,3307.25
CUST10453,03-12-2023,1373.54
CUST10489,22-07-2024,1476.05
CUST10167,03-10-2022,478.8
CUST10245,01-10-2024,1600.12
CUST10586,08-11-2024,61.86
CUST10001,09-08-2024,163.65
CUST10546,21-06-2022,830.08
CUST10030,20-05-2024,495.62
CUST10203,05-10-2024,911.55
CUST10825,24-06-2023,2700.92
CUST10989,05-07-2023,482.43
CUST10215,13-07-2024,348.42
CUST10335,13-07-2024,270.12
CUST10611,08-01-2023,584.53
CUST10093,21-07-2023,146.95
CUST10596,29-07-2025,279.28
CUST10399,11-01-2024,52.27
CUST10420,26-10-2024,832.77
CUST10521,26-11-2024,798.64
CUST10823,01-03-2025,61.31
CUST10671,26-07-2024,1203.49
CUST10931,17-07-2023,1115.19
CUST10387,09-01-2025,292.79
CUST10683,07-11-2023,2624.48
CUST10583,12-09-2024,467.43
CUST10350,15-06-2024,1361.83
CUST10387,03-03-2025,1992.22
CUST10448,09-04-2022,2067.67
CUST10288,05-03-2025,1043.38
CUST10526,06-02-2023,1075.13
CUST10365,26-10-2024,2476.4
CUST10854,13-08-2023,96.26
CUST10194,01-11-2024,2228.78
CUST10143,11-02-2021,717.15
CUST10971,13-04-2024,2597.57
CUST10551,05-03-2024,540.09
CUST10644,30-04-2025,820.95
CUST10305,15-08-2024,1013.96
CUST10555,02-01-2023,192.94
CUST10882,07-04-2022,2835.36
CUST10861,17-07-2023,719.6
CUST10097,11-02-2021,281.51
CUST10747,19-08-2023,1606.56
CUST10499,10-07-2024,659.94
CUST10996,22-08-2023,862.62
CUST10358,12-05-2024,1090.49
CUST10406,27-05-2023,159.96
CUST10735,03-06-2023,950.81
CUST10839,06-08-2024,970.05
CUST10189,24-01-2023,427.9
CUST10676,20-09-2023,640.11
CUST10033,02-08-2024,726.13
CUST10086,24-07-2024,1244.23
CUST10504,29-10-2023,2581
CUST10994,20-03-2024,2086.69
CUST10946,07-03-2025,860.2
CUST10944,04-02-2023,880.79
CUST10700,16-02-2025,1145.62
CUST10061,08-05-2025,348.19
CUST10402,19-12-2023,113.06
CUST10158,20-10-2023,1233.4
CUST10995,13-08-2021,1390.45
CUST10594,06-06-2021,1943.96
CUST10754,01-02-2024,1635.82
CUST10984,25-10-2021,846.85
CUST10140,27-02-2024,1624.44
CUST10187,13-09-2024,2024.99
CUST10525,24-05-2023,528.18
CUST10070,23-02-2023,455.1
CUST10759,01-09-2024,1706.39
CUST10402,21-07-2024,2136.34
CUST10572,27-07-2025,929.44
CUST10197,21-10-2024,275.3
CUST10533,04-08-2024,527.9
CUST10401,14-10-2023,1522.49
CUST10785,24-11-2024,3113.5
CUST10363,04-06-2025,1087.15
CUST10712,02-04-2024,1594.64
CUST10601,24-12-2024,276.93
CUST10424,28-10-2024,288.13
CUST10178,11-04-2025,256.63
CUST10946,15-12-2023,190.87
CUST10416,02-09-2021,565.77
CUST10607,06-04-2025,1340.2
CUST10955,05-09-2022,733.57
CUST10281,09-05-2023,1426.02
CUST10239,04-08-2024,242.75
CUST10791,31-05-2025,181.03
CUST10758,08-04-2025,2788.58
CUST10605,03-06-2022,1565.55
CUST10383,26-10-2024,1512.51
CUST10884,28-03-2025,1430.75
CUST10626,28-09-2024,811.31
CUST10532,10-01-2021,101.53
CUST10008,27-07-2025,1233.31
CUST10801,28-01-2025,2075.4
CUST10818,06-11-2023,1509.11
CUST10771,23-06-2024,685.58
CUST10712,19-05-2025,867.34
CUST10299,28-10-2024,1905.32
CUST10294,01-08-2022,487.41
CUST10513,12-07-2024,2742.84
CUST10782,15-06-2024,1132.84
CUST10834,03-11-2022,639.23
CUST10274,04-11-2024,1491.37
CUST10855,08-01-2025,498.59
CUST10942,11-02-2025,278.4
CUST10149,06-10-2023,204.68
CUST10210,10-05-2023,250.86
CUST10897,18-09-2023,486.32
CUST10781,21-03-2021,3090.3
CUST10476,16-01-2025,1103.4
CUST10039,09-06-2024,1859.06
CUST10815,27-09-2024,6018.34
CUST10789,10-08-2023,1558.71
CUST10277,27-03-2024,942.75
CUST10117,13-08-2024,745.84
CUST10739,19-06-2024,880.84
CUST10690,07-05-2024,184.13
CUST10089,19-11-2023,616.91
CUST10052,11-05-2022,2249.43
CUST10652,29-10-2023,1413.28
CUST10665,03-09-2022,886.29
CUST10068,08-01-2022,2263.75
CUST10509,04-02-2024,2067.27
CUST10138,29-03-2025,472.91
CUST10498,25-01-2025,800.78
CUST10473,21-06-2024,478.47
CUST10631,28-05-2024,73.43
CUST10398,23-12-2024,495.35
CUST10231,12-06-2024,1007.65
CUST10949,08-07-2023,1718.71
CUST10697,09-10-2021,363.17
CUST10054,13-11-2024,256.49
CUST10425,24-03-2024,423.2
CUST10173,27-10-2022,1805.41
CUST10053,09-07-2024,2669.81
CUST10937,25-10-2024,460.05
CUST10297,24-06-2025,335.33
CUST10964,23-11-2021,1643.78
CUST10465,11-07-2023,1884.23
CUST10045,16-01-2025,779.9
CUST10159,24-07-2024,1978.73
CUST10515,18-09-2021,1408.94
CUST10926,11-06-2023,1509.91
CUST10668,08-06-2024,493.84
CUST10664,15-10-2023,580.48
CUST10195,03-05-2025,490.62
CUST10213,02-07-2023,1612.97
CUST10642,20-08-2024,1149.45
CUST10716,24-06-2025,2103.7
CUST10165,18-05-2025,544.68
CUST10983,17-02-2024,650.66
CUST10218,23-11-2024,483.92
CUST10129,02-06-2025,700.77
CUST10019,03-10-2024,616.55
CUST10384,04-10-2023,492.15
CUST10643,12-06-2024,279.64
CUST10017,01-05-2025,785.17
CUST10768,16-05-2025,1840.16
CUST10414,05-02-2025,632.92
CUST10627,28-05-2025,339.68
CUST10376,09-09-2023,1041.9
CUST10369,16-01-2023,578.85
CUST10341,07-10-2022,1887.78
CUST10877,29-08-2024,772.43
CUST10154,24-06-2021,662.5
CUST10329,31-12-2024,688.66
CUST10330,23-12-2022,1504.61
CUST10544,04-09-2023,612.93
CUST10705,08-01-2024,1015.97
CUST10347,07-01-2024,429.34
CUST10646,07-09-2022,1460.8
CUST10060,05-04-2025,650.4
CUST10331,10-01-2022,445.39
CUST10988,02-03-2025,1588.79
CUST10464,10-05-2024,117.74
CUST10784,15-04-2025,2480.29
CUST10887,04-09-2022,724.47
CUST10782,06-08-2024,409.46
CUST10166,31-07-2023,885.41
CUST10095,05-02-2022,1278.3
CUST10940,20-03-2024,773.06
CUST10015,27-10-2022,202.45
CUST10742,08-04-2025,397.36
CUST10027,29-04-2024,1228.54
